Country,Year,Life Expectancy,Population,Type,"Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),countrycode,Region,GDP per Capita,pop,Measure,Unit of Measure,Health Expenditure,country code,adjusted savings: education expenditure (current us$),current health expenditure (% of gdp),domestic credit to private sector (% of gdp),gdp (constant 2015 us$),labor force with advanced education (% of total working-age population with advanced education),labor force with intermediate education (% of total working-age population with intermediate education),labor force with basic education (% of total working-age population with basic education),market capitalization of listed domestic companies (% of gdp),military expenditure (% of gdp),out-of-pocket expenditure (% of current health expenditure),research and development expenditure (% of gdp),"stocks traded, total value (% of gdp)",Alcohol use disorders,Cardiovascular diseases,Diabetes mellitus,Liver cancer due to alcohol use,Motor vehicle road injuries,Opioid use disorders,Police conflict and executions,Road injuries,Self-harm,"Tracheal, bronchus, and lung cancer"
Lithuania,1985.0,70.3,3673,Country/Area,1726.0,1946.0,65.1,75.4,LTU,Eastern Europe,13287.0,3587.0,,,,LTU,,,,,,,,,,,,,604.2297608332354,21365.60853222688,122.36842998710064,23.55921849667248,235.37509352284832,49.93862315125851,0.0064499707068565,826.1920748638579,1254.4205817803331,1328.1091110039993
Lithuania,1986.0,71.9,3703,Country/Area,1741.0,1962.0,67.1,76.4,LTU,Eastern Europe,13667.0,3620.0,,,,LTU,,,,,,,,,,,,,458.5118626995747,19794.723935144615,110.67673802815088,24.260770157642035,204.3095353469803,41.366518900517335,0.0061117388497385,732.0536907384329,1038.4448485561252,1314.671702836992
Lithuania,1987.0,71.6,3732,Country/Area,1755.0,1977.0,66.7,76.1,LTU,Eastern Europe,13831.0,3653.0,,,,LTU,,,,,,,,,,,,,442.75899093654726,20625.257059411237,122.89749219710404,26.78013745208886,223.11664190297648,41.04589357463817,0.0058409015848673,794.5920702495969,1085.4341862357371,1412.258309717103
Lithuania,1988.0,71.5,3756,Country/Area,1767.0,1989.0,66.5,76.2,LTU,Eastern Europe,14851.0,3674.0,,,,LTU,,,,,,,,,,,,,439.1127734462399,20666.957568471727,134.22543538627508,28.61963486322736,271.324278958324,41.16582477367715,0.0067225966554066,956.0916305373802,1052.202197600892,1424.499634049709
Lithuania,1989.0,71.4,3773,Country/Area,1775.0,1998.0,66.3,76.4,LTU,Eastern Europe,14693.0,3681.0,,,,LTU,,,,,,,,,,,,,482.1679930074007,21529.557227763304,159.50386063559526,29.2595899817714,322.50208788087,43.98304500473042,0.0078710327403141,1134.6632263840506,1098.279928731807,1473.8076927745412
Lithuania,1990.0,71.0,3786,Country/Area,1781.0,2005.0,65.8,76.1,LTU,Eastern Europe,13809.0,3695.0,,,,LTU,,,,30889999355.44158,,,,,,,,,559.4615093218904,21557.17493411997,182.07197404146908,31.885013172293085,335.6233858317126,45.72836286898396,0.0081964877251718,1171.6326317260714,1111.3107374827885,1532.3676412572115
Lithuania,1991.0,70.6,3793,Country/Area,1783.0,2010.0,65.0,76.1,LTU,Eastern Europe,12999.0,3676.0,,,,LTU,,,,29136787092.17467,,,,,,,,,666.6779253080174,22431.55638046344,211.83316277413545,33.79629374939295,369.8538741111255,50.241371915197725,0.0089526925573928,1250.4436659719818,1228.6860546251223,1636.6232286774418
Lithuania,1992.0,70.4,3796,Country/Area,1783.0,2013.0,64.7,76.2,LTU,Eastern Europe,10241.0,3629.0,,,,LTU,,,,22942606101.208794,,,,,,,,,765.4170932498031,22252.118404409004,215.14778744483837,33.17420601728945,327.8283693940012,51.96936195155365,0.0097899893912376,1076.9963363429956,1362.9150026990585,1569.1299149288027
Lithuania,1993.0,69.0,3789,Country/Area,1777.0,2011.0,63.0,75.1,LTU,Eastern Europe,8621.0,3565.0,,,,LTU,,,,19219740983.11928,,,,,0.8122606433259211,,,,1054.6014767598776,24580.334403028264,234.9658674323973,36.64949219732656,344.6749174276726,59.30730342608853,0.0108167805255488,1099.7704935687748,1644.0069841055115,1641.3100603342143
Lithuania,1994.0,68.9,3770,Country/Area,1766.0,2005.0,62.8,75.3,LTU,Eastern Europe,7830.0,3533.0,,,,LTU,,,,17342731077.326656,,,,,0.493377598492433,,,,1366.1813544551712,25028.63458146995,241.05345861276732,40.35242985370437,296.89563879965345,65.89898963910262,0.0122212526073669,949.6849030399572,1829.6541261659736,1658.2142912241004
Lithuania,1995.0,69.3,3747,Country/Area,1752.0,1995.0,63.4,75.4,LTU,Eastern Europe,8299.0,3520.0,,,,LTU,345565786.112519,,,17913320835.87343,,,,,0.454372873794607,,,,1413.582767518262,24186.53389444945,244.05278644788635,44.75999100107894,273.7891275396647,65.57710875967271,0.0193771424498569,880.0544168662826,1856.918452586504,1638.7720712730884
Lithuania,1996.0,70.2,3722,Country/Area,1738.0,1984.0,64.4,76.1,LTU,Eastern Europe,8794.0,3494.0,,,,LTU,381590786.361675,,,18837373099.266006,,,,,0.503980009230949,,0.491699993610382,,1172.8949837498044,22787.27807775028,234.98107568260633,44.34699665854238,275.7625861700272,62.48155115976994,0.0114651773893944,804.2408954013508,1814.3829927032084,1568.0364980238232
Lithuania,1997.0,70.9,3695,Country/Area,1723.0,1972.0,65.4,76.4,LTU,Eastern Europe,9593.0,3468.0,,,,LTU,526129650.410013,,,20402932401.86327,,,,,0.7471111528544491,,0.536670029163361,,857.6916352365217,21712.4794086917,222.29201757357947,41.640802461477165,290.2402537496162,59.935045859561754,0.0116549445317584,794.7480872552462,1731.971737121236,1511.205675290393
Lithuania,1998.0,71.2,3666,Country/Area,1708.0,1958.0,65.7,76.6,LTU,Eastern Europe,10382.0,3443.0,,,,LTU,605576638.936404,,,21928206400.914833,83.538,72.523,26.284,,1.22925433619046,,0.54381000995636,,662.4682980340741,21580.915131232385,223.8356817695129,44.29941129748074,341.9969141677315,60.85388765262616,0.0159240212197971,831.5520172942112,1695.7695345348168,1551.2876144554398
Lithuania,1999.0,71.6,3634,Country/Area,1691.0,1943.0,66.1,76.9,LTU,Eastern Europe,10336.0,3419.0,,,,LTU,600572067.965412,,,21677880321.5578,83.544,73.328,25.282,,0.970102491828194,,0.502059996128082,,520.5575448108494,20951.3423826183,206.3442557392994,42.0627820550512,331.89114093833155,60.24028906701721,0.0122466619775237,789.1218674345234,1671.4456264658031,1528.8101329170008
Lithuania,2000.0,72.1,3600,Country/Area,1673.0,1927.0,66.6,77.4,LTU,Eastern Europe,10807.0,3395.0,Expenditure,Percentage of GDP,6.2,LTU,645532140.235936,6.2,,22478991899.59178,81.4,74.646,23.793,,1.21669999047963,27.15,0.585529983043671,,504.018359116788,20459.45035354161,199.85656770902168,42.473429181497586,306.6237828726872,62.0761034823251,0.0122428782815595,749.2761746362265,1682.272131680749,1508.8585293050469
Lithuania,2001.0,71.8,3560,Country/Area,1652.0,1908.0,66.0,77.5,LTU,Eastern Europe,11607.0,3367.0,Expenditure,Percentage of GDP,6.013,LTU,700178553.301682,6.01,,23945995391.14061,86.324,74.505,21.796,,1.36194363753379,27.59,0.667620003223419,,567.1815316569154,21525.479285834797,198.96442570873364,43.09626153335291,332.2009571315906,65.34357230945228,0.0139971752197216,798.6611614891233,1675.2146389859336,1552.1469097300158
Lithuania,2002.0,71.8,3516,Country/Area,1629.0,1887.0,66.1,77.5,LTU,Eastern Europe,12491.0,3340.0,Expenditure,Percentage of GDP,6.144,LTU,804205756.551139,6.14,,25562688814.32811,82.399,75.552,20.787,,1.27128874631595,25.6,0.657549977302551,,561.1672139407484,21473.22838158361,198.71603986709928,43.768316963343935,340.031199453469,64.50135670015658,0.009300094403527,785.1050582630149,1615.4762714945966,1530.7713133953064
Lithuania,2003.0,72.1,3470,Country/Area,1605.0,1865.0,66.4,77.9,LTU,Eastern Europe,13918.0,3313.0,Expenditure,Percentage of GDP,6.186,LTU,917394277.513372,6.19,,28263631519.62108,85.163,74.847,23.508,,1.12122849806511,24.18,0.664129972457886,1.0850975579813953,576.3031418061322,21800.888691830856,196.8842410823007,46.60681945283459,356.09907526408057,69.59966430589121,0.0072458536912766,804.1077824518928,1553.4138633029302,1516.4984320680785
Lithuania,2004.0,72.2,3423,Country/Area,1581.0,1842.0,66.6,77.9,LTU,Eastern Europe,14996.0,3276.0,Expenditure,Percentage of GDP,5.511,LTU,1104636413.44538,5.51,,30120407999.15936,82.767,70.48,19.903,,1.19594328186275,32.92,0.751399993896484,2.178322119902398,579.9409102613879,21889.381421174956,202.251055262622,47.65516364939266,357.93154083954323,75.09225209379527,0.0064449260831336,803.1920172736621,1474.894801330024,1481.1831146748195
Lithuania,2005.0,71.7,3374,Country/Area,1556.0,1818.0,65.9,77.7,LTU,Eastern Europe,16418.0,3223.0,Expenditure,Percentage of GDP,5.648,LTU,1186020725.15323,5.65,,32449428669.36014,82.968,69.06,17.759,,1.16345400761345,32.78,0.74821001291275,,615.1508157383379,23365.410352571256,222.7787759479935,50.82155509537025,390.76119131519846,87.55121581081082,0.0060782313537302,826.33276320054,1458.408433063467,1533.3166369484622
Lithuania,2006.0,71.6,3323,Country/Area,1530.0,1793.0,65.7,77.5,LTU,Eastern Europe,17916.0,3172.0,Expenditure,Percentage of GDP,5.844,LTU,1318593702.16888,5.84,,34855268683.56912,82.382,67.239,17.888,,1.16518481322546,31.86,0.79203999042511,,636.558799892959,23947.025438155397,223.36083889042575,54.87205841943978,415.0129057194653,97.68051571556532,0.0062936515373772,815.846381323945,1346.9650997711942,1579.0233797635951
Lithuania,2007.0,71.5,3272,Country/Area,1505.0,1767.0,65.5,77.8,LTU,Eastern Europe,20138.0,3134.0,Expenditure,Percentage of GDP,5.764,LTU,1618094278.70771,5.76,,38726810730.70623,81.989,66.437,18.104,,1.1136075672725798,28.4,0.801739990711212,,643.484392910931,24403.822260997174,224.95201761596155,61.12668310051755,401.81858536788775,104.1399408468708,0.0064748830305704,804.7259347032904,1323.8208037190427,1614.0528534350526
Lithuania,2008.0,72.4,3224,Country/Area,1482.0,1743.0,66.7,78.1,LTU,Eastern Europe,20880.0,3102.0,Expenditure,Percentage of GDP,6.294,LTU,2103087205.48158,6.29,,39739293390.5074,82.3,66.714,15.009,,1.13160855191207,28.17,0.78931999206543,,585.722183673761,23838.9569497387,213.41506154307865,58.93795029533691,302.80798401006274,96.8065457708804,0.0064908310705081,633.9605548949752,1325.655543873779,1548.284797245785
Lithuania,2009.0,73.2,3180,Country/Area,1461.0,1719.0,67.6,78.7,LTU,Eastern Europe,17983.0,3068.0,Expenditure,Percentage of GDP,7.366,LTU,2006573730.35341,7.37,,33842535273.85467,83.055,66.733,15.612,,1.08280378279988,26.82,0.830839991569519,,468.7718511023394,22293.637403181896,196.72099736318103,57.30634346585977,223.00296349220417,81.28016285092981,0.005515113503779,479.2333365087966,1261.5112104692666,1438.9072946820454
Lithuania,2010.0,73.4,3139,Country/Area,1443.0,1696.0,67.9,78.8,LTU,Eastern Europe,18664.0,3004.0,Expenditure,Percentage of GDP,6.815,LTU,1816966962.59318,6.81,58.6255900147511,34401356974.39842,84.198,65.933,14.232,,0.8786590920505649,27.59,0.78329998254776,,439.2892586514683,22759.895582619007,199.5925476200285,61.89176301241507,192.09973723183705,75.65667183373765,0.0054167519530467,422.76862225256286,1243.799549757075,1464.6835663463578
Lithuania,2011.0,73.9,3100,Country/Area,1426.0,1674.0,68.5,79.2,LTU,Eastern Europe,20243.0,2937.0,Expenditure,Percentage of GDP,6.488,LTU,1966641253.15137,6.49,49.5000058753716,36478857729.37186,84.035,65.564,14.078,,0.790700848052255,28.22,0.9026899933815,,401.843521003092,22679.12203317919,200.4808375594876,60.942253080743285,183.3848453893151,71.59111678193158,0.0060670127491225,404.1263129057053,1219.884536945841,1471.8043371011358
Lithuania,2012.0,74.2,3063,Country/Area,1411.0,1653.0,68.8,79.4,LTU,Eastern Europe,21305.0,2898.0,Expenditure,Percentage of GDP,6.276,LTU,1787628849.10538,6.28,46.5187793307084,37881055682.492165,83.237,65.193,14.101,,0.765265810142739,31.8,0.893040001392365,,366.9733448450776,22476.085264636935,218.16671707610791,61.55117028060171,186.96607772078735,72.90011074355667,0.0055180231985684,399.3900634722895,1169.6663731562878,1449.6322510893697
Lithuania,2013.0,74.3,3028,Country/Area,1397.0,1632.0,69.0,79.5,LTU,Eastern Europe,22286.0,2869.0,Expenditure,Percentage of GDP,6.126,LTU,1866544253.13686,6.13,43.0171160061714,39225860752.80623,83.444,63.88,14.779,,0.762907482084214,32.82,0.94871997833252,,361.58814838481624,22718.810263549127,231.55326318828517,59.656878707850666,173.29323450005433,75.52941640124399,0.0054889776891342,368.90024967009856,1195.6181022476494,1452.2329827918695
Lithuania,2014.0,74.8,2995,Country/Area,1384.0,1611.0,69.7,79.8,LTU,Eastern Europe,23273.0,2844.0,Expenditure,Percentage of GDP,6.193,LTU,1873616719.80527,6.19,40.8159237376703,40613283322.762085,82.527,63.929,16.603,,0.879596257744358,31.49,1.03011000156403,,346.375603963365,22023.82636993193,257.32590397923747,62.43196243989683,164.62521784105502,76.7272794664338,0.0053013666801595,346.9699985936608,1096.498980270457,1429.4793046097866
Lithuania,2015.0,74.6,2964,Country/Area,1372.0,1592.0,69.6,79.5,LTU,Eastern Europe,23969.0,2818.0,Expenditure,Percentage of GDP,6.49,LTU,1533935088.75191,6.49,41.55766482126,41435533340.38826,82.443,62.963,16.496,,1.13774817357899,31.84,1.04340994358063,,331.31913932433883,22593.13013764792,309.0284980378142,65.91189568546679,150.61008283544857,79.37458709082985,0.0053521806073717,322.7796166890186,1050.1260510205511,1429.7988021406536
Lithuania,2016.0,74.9,2934,Country/Area,1361.0,1572.0,69.8,79.8,LTU,Eastern Europe,24887.0,2782.0,Expenditure,Percentage of GDP,6.638,LTU,1605271308.49025,6.64,42.6897889223675,42479223269.26404,83.372,62.897,15.6,,1.47750587185705,32.32,0.842410027980804,,307.40380309255073,22477.348451952003,363.33672053845504,71.25212976753198,134.4356067524034,78.56786371187897,0.0048243407299415,290.2126360073631,994.4723146698192,1415.0236031563416
Lithuania,2017.0,75.4,2904,Country/Area,1351.0,1554.0,70.7,79.9,LTU,Eastern Europe,26318.0,2744.0,Expenditure,Percentage of GDP,6.464,LTU,1721171079.99517,6.48,40.9780449787265,44298437189.89021,82.854,62.237,16.488,,1.7120704676120198,32.28,0.896260023117065,,279.75598574416756,21433.980845140708,449.8603030144525,70.04202529012042,124.6645592330838,69.99095000709099,0.0044880977987465,263.3520517710044,881.814582815008,1312.6703409838976
Lithuania,2018.0,75.7,2876,Country/Area,1341.0,1535.0,71.0,80.1,LTU,Eastern Europe,27631.0,2718.0,Expenditure,Percentage of GDP,6.53,LTU,1958577151.57763,6.53,40.3733027712529,46067411257.315994,83.094,62.232,17.773,,1.96637494666771,31.52,0.936619997024536,,263.99510409085104,21073.47325425588,521.713478488156,72.06733520625733,118.25559900890046,66.96222765362818,0.0045064530783029,248.51649851243232,831.1511747497407,1321.3308314136152
Lithuania,2019.0,76.2,2849,Country/Area,1332.0,1517.0,71.6,80.6,LTU,Eastern Europe,28986.0,2710.0,Expenditure,Percentage of GDP,6.984,LTU,2051643207.79476,6.99,38.9610442662823,48216768505.13787,83.342,61.353,18.641,,1.9976190565754195,32.27,0.993529975414276,,265.1850823808991,20514.46362578142,570.5899361180179,75.63371689821335,117.5440981910839,63.88557990656146,0.0039414087082465,240.2949427792209,791.4328386002576,1345.7740585828367
Lithuania,2020.0,75.1,2820,Country/Area,1321.0,1499.0,70.1,80.0,LTU,Eastern Europe,28972.0,2711.0,Expenditure,Percentage of GDP,7.474,LTU,2143526495.62242,7.48,37.324676280867,48204901155.25974,82.777,61.479,19.427,,2.06953718604563,28.66,1.13361001014709,,266.1403194929212,20259.730986332634,571.0928476959492,75.93976222405357,113.44612228982253,63.32066422545469,0.0036285540112482,231.81079063103536,775.5802400956593,1366.8826554452153
Lithuania,2021.0,73.7,2787,Country/Area,1308.0,1479.0,68.8,78.8,LTU,Eastern Europe,30557.0,2724.0,Expenditure,Percentage of GDP,7.76,LTU,2480346522.94224,7.82,37.3348207297387,51234439417.26599,81.389,60.315,21.01,,1.96692451680381,30.16,1.11074995994568,,259.6833469352535,20227.393118953125,567.8164822718715,74.96868174104382,112.57198415321614,66.18449755760032,0.0036117337286188,227.07671422423405,761.4044696796711,1329.6512649342187
Luxembourg,1950.0,66.4,297,Country/Area,148.0,149.0,63.9,69.1,LUX,Western Europe,13378.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1951.0,66.6,298,Country/Area,148.0,150.0,64.5,68.9,LUX,Western Europe,12337.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1952.0,67.2,300,Country/Area,149.0,151.0,65.0,69.5,LUX,Western Europe,13162.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1953.0,65.3,302,Country/Area,150.0,152.0,63.5,67.2,LUX,Western Europe,13256.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1954.0,67.6,304,Country/Area,151.0,153.0,65.4,70.1,LUX,Western Europe,13238.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1955.0,67.4,306,Country/Area,152.0,154.0,65.0,70.0,LUX,Western Europe,13818.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1956.0,67.1,307,Country/Area,152.0,155.0,64.6,69.7,LUX,Western Europe,14343.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1957.0,67.0,309,Country/Area,153.0,156.0,64.2,70.0,LUX,Western Europe,14961.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1958.0,68.4,311,Country/Area,154.0,157.0,65.8,71.2,LUX,Western Europe,15093.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1959.0,68.5,313,Country/Area,155.0,158.0,66.4,70.8,LUX,Western Europe,15382.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,1960.0,68.6,314,Country/Area,155.0,159.0,65.8,71.5,LUX,Western Europe,15870.0,314.0,,,,LUX,,,,8747571197.901281,,,,,0.906952919286089,,,,,,,,,,,,,
Luxembourg,1961.0,69.3,317,Country/Area,156.0,160.0,66.5,72.2,LUX,Western Europe,16349.0,317.0,,,,LUX,,,,9082601698.343143,,,,,1.00015206896733,,,,,,,,,,,,,
Luxembourg,1962.0,68.1,320,Country/Area,158.0,162.0,64.9,71.5,LUX,Western Europe,16370.0,321.0,,,,LUX,,,,9206004979.55974,,,,,1.16246371645813,,,,,,,,,,,,,
Luxembourg,1963.0,68.7,323,Country/Area,159.0,164.0,65.8,71.7,LUX,Western Europe,16766.0,324.0,,,,LUX,,,,9522609483.040052,,,,,1.0672209514909,,,,,,,,,,,,,
Luxembourg,1964.0,69.3,326,Country/Area,161.0,166.0,65.9,73.1,LUX,Western Europe,17864.0,328.0,,,,LUX,,,,10271641644.079346,,,,,1.24585400836772,,,,,,,,,,,,,
Luxembourg,1965.0,69.0,330,Country/Area,162.0,167.0,65.7,72.5,LUX,Western Europe,18002.0,332.0,,,,LUX,,,,10196151897.905151,,,,,1.22031510134833,,,,,,,,,,,,,
Luxembourg,1966.0,69.2,333,Country/Area,164.0,169.0,65.9,72.6,LUX,Western Europe,18084.0,334.0,,,,LUX,,,,10308911561.04646,,,,,1.21187901587785,,,,,,,,,,,,,
Luxembourg,1967.0,69.2,336,Country/Area,165.0,171.0,65.9,72.8,LUX,Western Europe,18066.0,335.0,,,,LUX,,,,10331254148.73709,,,,,0.9960858721270872,,,,,,,,,,,,,
Luxembourg,1968.0,69.7,337,Country/Area,166.0,172.0,66.7,72.8,LUX,Western Europe,18774.0,336.0,,,,LUX,,,,10763500642.407722,,,,,0.8250227944219239,,,,,,,,,,,,,
Luxembourg,1969.0,69.5,338,Country/Area,166.0,172.0,66.1,73.0,LUX,Western Europe,20516.0,338.0,,,,LUX,,,,11836929271.204498,,,,,0.737580771306242,,,,,,,,,,,,,
Luxembourg,1970.0,69.6,339,Country/Area,166.0,173.0,66.1,73.3,LUX,Western Europe,20763.0,339.0,,,,LUX,27481504.6389673,,,12045251394.033588,,,,,0.681993152418119,,,,,,,,,,,,,
Luxembourg,1971.0,69.2,342,Country/Area,168.0,174.0,65.7,72.9,LUX,Western Europe,21117.0,342.0,,,,LUX,33360843.5823358,,,12366526384.694525,,,,,0.712646825176389,,,,,,,,,,,,,
Luxembourg,1972.0,70.3,346,Country/Area,170.0,176.0,66.9,73.9,LUX,Western Europe,22236.0,347.0,,,,LUX,43819191.6414627,,,13182494340.333977,,,,,0.738045903344618,,,,,,,,,,,,,
Luxembourg,1973.0,70.2,349,Country/Area,172.0,177.0,66.3,74.4,LUX,Western Europe,23820.0,350.0,,,,LUX,59641254.3986751,,,14278311403.8371,,,,,0.706935166712404,,,,,,,,,,,,,
Luxembourg,1974.0,70.2,351,Country/Area,173.0,179.0,66.6,73.8,LUX,Western Europe,24503.0,355.0,,,,LUX,67408155.7490803,,,14879781670.383583,,,,,0.6850000562870779,,,,,,,,,,,,,
Luxembourg,1975.0,70.3,354,Country/Area,174.0,180.0,66.9,73.8,LUX,Western Europe,22643.0,359.0,,,,LUX,98317216.1895361,,,13901975726.466003,,,,25.613660618996796,0.8697189401340739,,,,,,,,,,,,,
Luxembourg,1976.0,70.0,356,Country/Area,175.0,181.0,66.4,73.7,LUX,Western Europe,23100.0,361.0,Expenditure,Percentage of GDP,4.035,LUX,104808489.028213,,,14254298216.345304,,,,23.367309939164414,0.890996863139468,,,,,,,,,,,,,
Luxembourg,1977.0,71.5,358,Country/Area,176.0,183.0,67.7,75.4,LUX,Western Europe,23417.0,361.0,Expenditure,Percentage of GDP,4.389,LUX,128105804.164322,,,14478058119.04921,,,,22.744178320619028,0.906504943377878,,,,,,,,,,,,,
Luxembourg,1978.0,71.5,361,Country/Area,177.0,184.0,67.9,75.3,LUX,Western Europe,24331.0,362.0,Expenditure,Percentage of GDP,4.632,LUX,196359103.368772,,,15068034941.561708,,,,22.18037890049417,0.929190840976478,,,,,,,,,,,,,
Luxembourg,1979.0,72.4,363,Country/Area,178.0,185.0,68.7,76.1,LUX,Western Europe,24836.0,363.0,Expenditure,Percentage of GDP,4.704,LUX,239164281.783159,,,15421472491.896084,,,,46.0396589008323,0.918695859255976,,,,,,,,,,,,,
Luxembourg,1980.0,72.3,364,Country/Area,178.0,186.0,69.2,75.4,LUX,Western Europe,24951.0,364.0,Expenditure,Percentage of GDP,4.805,LUX,270835749.758587,,,15551149030.013662,,,,24.145630657252457,1.04184420341133,,,,18.54839197746885,1918.597478050912,81.89018776325481,9.030673676488178,51.977420977959895,3.177707054276671,0.0014283621238383,99.38818241041216,72.0119457989772,223.7148423724776
Luxembourg,1981.0,72.5,364,Country/Area,178.0,187.0,68.9,76.0,LUX,Western Europe,25136.0,365.0,Expenditure,Percentage of GDP,4.931,LUX,236302493.481095,,,15465469116.060928,,,,30.0148458720117,1.09342002947633,,,,18.389569850067165,1921.040531014813,77.93898548686188,9.000244234270813,51.93754620268045,3.3733314912763035,0.001583464842094,98.1036850556558,75.718204392197,231.7366069951506
Luxembourg,1982.0,72.7,365,Country/Area,178.0,187.0,69.1,76.4,LUX,Western Europe,25005.0,366.0,Expenditure,Percentage of GDP,4.805,LUX,240447843.898994,,,15640430422.809366,,,,34.81051113996436,1.07715200754963,,,0.3693791793091487,18.43028124089598,1934.0030534171087,75.5648858745877,9.280466918504668,51.462773641217275,3.411760140444218,0.0015136761884246,96.15630771388508,79.89946658320571,234.47731852110465
Luxembourg,1983.0,72.9,365,Country/Area,178.0,188.0,69.3,76.4,LUX,Western Europe,25738.0,366.0,Expenditure,Percentage of GDP,4.718,LUX,144433439.053254,,,16107934774.403116,,,,33.415058316008206,1.08824129427353,,,0.3538733296991549,18.044737916588353,1914.6935379707384,76.6894153265844,8.541827850116432,49.30724420221833,3.2551808281486263,0.0011795376384429,91.46421311046277,79.93804200674032,233.58214236398285
Luxembourg,1984.0,73.2,366,Country/Area,178.0,188.0,69.6,76.7,LUX,Western Europe,27303.0,366.0,Expenditure,Percentage of GDP,4.628,LUX,143375339.553829,,,17104522552.533195,,,,36.46938211892352,1.04216962842296,,,0.4537634946438247,17.31429355730905,1946.150387948803,73.6923697153533,7.944738442772536,48.62555861920485,3.1148313983325626,0.0010363222053375,89.40512934247394,78.67437274546346,238.14151006611092
Luxembourg,1985.0,73.7,366,Country/Area,178.0,188.0,70.1,77.2,LUX,Western Europe,28032.0,367.0,Expenditure,Percentage of GDP,4.69,LUX,148986794.571876,,,17582030272.34882,,,,61.17523379897696,0.867554425044341,,,0.9230510221014728,16.665465133350153,1907.6729565664057,70.49531277313609,7.692060564799957,46.61717613297006,2.9869433879915306,0.0007953563742418,85.2833592469566,75.88089741765548,237.98753239631284
Luxembourg,1986.0,74.1,368,Country/Area,179.0,189.0,70.4,77.8,LUX,Western Europe,30051.0,369.0,Expenditure,Percentage of GDP,4.66,LUX,233952085.96713,,,19337409478.32577,,,,68.29848263581043,0.833086844864453,,,1.7995406306205548,17.10621219466238,1889.5045339446908,70.92318060993466,7.465007685119063,46.54171239580709,3.131039144484673,0.0006622351381595,84.47461096272963,75.27501660282712,237.93196383196624
Luxembourg,1987.0,74.2,371,Country/Area,180.0,190.0,70.9,77.4,LUX,Western Europe,30533.0,372.0,Expenditure,Percentage of GDP,5.072,LUX,311298770.394382,,,20101425602.3746,,,,85.86112197190103,0.915915918607726,,,1.5076490115887622,16.827251731806747,1866.0007675642987,68.69900459599636,7.824606142987971,47.03276116004987,3.559907827879478,0.0007379190802663,84.5049644260662,78.15364695567519,237.1151390997231
Luxembourg,1988.0,74.9,373,Country/Area,182.0,191.0,71.1,78.7,LUX,Western Europe,33351.0,376.0,Expenditure,Percentage of GDP,5.251,LUX,345646084.476138,,,21802666126.853504,,,,89.908357232552,0.951494528594597,,,2.7088071047659428,17.265227980579812,1835.4185939264464,64.97715019919674,7.945556469634896,47.05174922963407,4.231072393081829,0.0008387340227536,84.07847016426521,78.43896517093552,241.31151988154744
Luxembourg,1989.0,74.7,377,Country/Area,184.0,193.0,71.4,77.9,LUX,Western Europe,36442.0,378.0,Expenditure,Percentage of GDP,5.115,LUX,335060915.233415,,,23938905603.76952,,,,103.09230964425586,0.78845832033386,,,2.037324575718016,17.390952638876442,1751.4230624892737,63.7515280014047,8.08870714200277,45.77414588733212,5.051319492367247,0.0008105641535453,82.86235959715573,78.88097912676038,230.92468741223877
Luxembourg,1990.0,75.6,381,Country/Area,187.0,194.0,72.4,78.6,LUX,Western Europe,36706.0,383.0,Expenditure,Percentage of GDP,5.308,LUX,447471746.843746,,,25212438894.528503,,,,81.81938716517891,0.7883446808559239,,,1.5435730296150976,17.30456274381147,1718.4350177513602,62.69690295290745,7.819927698265982,45.64585202639293,5.964885509201354,0.0008944863365167,80.68030327360648,76.7302966876023,231.48646429509975
Luxembourg,1991.0,75.8,386,Country/Area,190.0,197.0,72.5,79.0,LUX,Western Europe,39198.0,388.0,Expenditure,Percentage of GDP,5.093,LUX,488024437.550068,,,27391849518.018738,,,,81.50658455235727,0.811385163106724,,,1.065835319200862,18.077367685706218,1708.053526846115,65.49504325270678,7.925218714926263,45.12443766692375,7.205172905981143,0.0007936697819778,80.4397508678819,76.8118252761065,234.8776513505282
Luxembourg,1992.0,75.4,392,Country/Area,192.0,199.0,72.1,78.5,LUX,Western Europe,39232.0,394.0,Expenditure,Percentage of GDP,5.344,LUX,544564086.107313,,,27890285979.49022,76.522,65.001,46.896,76.25186382141726,0.8271984010499851,,,0.7359506956676553,18.19442616640103,1652.2997974721522,67.67176055826222,8.578956524461086,42.17721380626064,8.250340387811613,0.0007856350054586,76.56677279588735,73.57362197108314,234.67366759279545
